Time,Displacement,Force
(s),(mm),(N)
"71.63400","35.48348","44.82843"
"71.64000","35.45576","44.55458"
"71.64600","35.42804","44.28349"
"71.65200","35.40031","44.01600"
"71.65800","35.37259","43.75118"
"71.66400","35.34485","43.49014"
"71.67000","35.31710","43.23268"
"71.67600","35.28936","42.97779"
"71.68200","35.26160","42.72581"
"71.68900","35.22923","42.43552"
"71.69600","35.19686","42.14852"
"71.70300","35.16451","41.86533"
"71.71000","35.13217","41.58662"
"71.71700","35.09984","41.31104"
"71.72400","35.06752","41.03878"
"71.73100","35.03520","40.77008"
"71.73800","35.00289","40.50374"
"71.74500","34.97059","40.24145"
"71.75200","34.93830","39.98220"
"71.75900","34.90601","39.72599"
"71.76600","34.87373","39.47269"
"71.77300","34.84143","39.22193"
"71.78100","34.80448","38.93955"
"71.78900","34.76751","38.66114"
"71.79700","34.73052","38.38737"
"71.80500","34.69352","38.11644"
"71.81300","34.65651","37.84851"
"71.82100","34.61950","37.58479"
"71.82900","34.58249","37.32475"
"71.83700","34.54550","37.06856"
"71.84500","34.50851","36.81588"
"71.85400","34.46691","36.53514"
"71.86300","34.42532","36.25852"
"71.87200","34.38374","35.98605"
"71.88100","34.34217","35.71871"
"71.89000","34.30061","35.45546"
"71.89900","34.25906","35.19449"
"71.90800","34.21750","34.93650"
"71.91700","34.17594","34.68276"
"71.92700","34.12976","34.40591"
"71.93700","34.08358","34.13224"
"71.94700","34.03740","33.86106"
"71.95700","33.99121","33.59569"
"71.96700","33.94501","33.33453"
"71.97700","33.89880","33.07669"
"71.98700","33.85257","32.82225"
"71.99700","33.80632","32.57193"
"72.00800","33.75547","32.30021"
"72.01900","33.70463","32.03472"
"72.03000","33.65381","31.77159"
"72.04100","33.60301","31.51259"
"72.05200","33.55223","31.25899"
"72.06300","33.50145","31.00663"
"72.07500","33.44606","30.73557"
"72.08700","33.39068","30.47228"
"72.09900","33.33529","30.21115"
"72.11100","33.27985","29.95120"
"72.12300","33.22440","29.69759"
"72.13600","33.16432","29.42800"
"72.14900","33.10424","29.16143"
"72.16200","33.04415","28.89765"
"72.17500","32.98407","28.64192"
"72.18800","32.92399","28.38726"
"72.20200","32.85931","28.11962"
"72.21600","32.79462","27.85534"
"72.23000","32.72995","27.59541"
"72.24400","32.66531","27.33969"
"72.25800","32.60069","27.08632"
"72.27300","32.53144","26.82146"
"72.28800","32.46215","26.55857"
"72.30300","32.39279","26.30090"
"72.31800","32.32341","26.04846"
"72.33300","32.25406","25.79841"
"72.34900","32.18012","25.53843"
"72.36500","32.10621","25.28072"
"72.38100","32.03232","25.02709"
"72.39800","31.95380","24.76354"
"72.41500","31.87530","24.50137"
"72.43200","31.79679","24.24677"
"72.44900","31.71824","23.99379"
"72.46700","31.63502","23.73055"
"72.48500","31.55180","23.47292"
"72.50300","31.46863","23.21787"
"72.52200","31.38087","22.95689"
"72.54100","31.29308","22.69812"
"72.56000","31.20528","22.44417"
"72.57900","31.11749","22.19216"
"72.59900","31.02512","21.93217"
"72.61900","30.93274","21.67515"
"72.63900","30.84030","21.42462"
"72.65900","30.74788","21.17698"
"72.67900","30.65543","20.93538"
"72.69900","30.56306","20.69388"
"72.71900","30.47072","20.45649"
"72.73900","30.37837","20.22512"
"72.75900","30.28601","19.99624"
"72.77900","30.19363","19.77129"
"72.79900","30.10119","19.54765"
"72.81900","30.00872","19.32834"
"72.83900","29.91629","19.11202"
"72.85900","29.82390","18.89884"
"72.87900","29.73155","18.69067"
"72.89900","29.63915","18.48380"
"72.91900","29.54674","18.28061"
"72.93900","29.45432","18.07586"
"72.95900","29.36187","17.88085"
"72.97900","29.26943","17.68384"
"72.99900","29.17705","17.49177"
"73.01900","29.08467","17.29860"
"73.03900","28.99226","17.11246"
"73.05900","28.89982","16.92555"
"73.07900","28.80741","16.74539"
"73.09900","28.71503","16.56380"
"73.11900","28.62271","16.38498"
"73.13900","28.53031","16.20807"
"73.15900","28.43794","16.03647"
"73.17900","28.34561","15.86345"
"73.19900","28.25325","15.69497"
"73.21900","28.16083","15.52722"
"73.23900","28.06843","15.36074"
"73.25900","27.97607","15.19486"
"73.27900","27.88367","15.03535"
"73.29900","27.79122","14.87474"
"73.31900","27.69878","14.71863"
"73.33900","27.60632","14.55901"
"73.35900","27.51387","14.40559"
"73.37900","27.42152","14.25178"
"73.39900","27.32926","14.10107"
"73.41900","27.23698","13.95023"
"73.43900","27.14455","13.80319"
"73.45900","27.05201","13.65886"
"73.47900","26.95950","13.51202"
"73.49900","26.86707","13.37014"
"73.51900","26.77470","13.22787"
"73.53900","26.68233","13.08843"
"73.55900","26.58996","12.94882"
"73.57900","26.49757","12.81271"
"73.59900","26.40517","12.67572"
"73.61900","26.31272","12.54270"
"73.63900","26.22027","12.40874"
"73.65900","26.12785","12.27877"
"73.67900","26.03547","12.14730"
"73.69900","25.94308","12.01977"
"73.71900","25.85071","11.89134"
"73.73900","25.75833","11.76544"
"73.75900","25.66596","11.63823"
"73.77900","25.57352","11.51494"
"73.79900","25.48108","11.39090"
"73.81900","25.38865","11.27138"
"73.83900","25.29627","11.15022"
"73.85900","25.20390","11.03091"
"73.87900","25.11149","10.91242"
"73.89900","25.01909","10.79426"
"73.91900","24.92674","10.67804"
"73.93900","24.83436","10.56366"
"73.95900","24.74195","10.44896"
"73.97900","24.64951","10.33606"
"73.99900","24.55707","10.22463"
"74.01900","24.46467","10.11438"
"74.03900","24.37232","10.00356"
"74.05900","24.27995","9.89492"
"74.07900","24.18757","9.78632"
"74.09900","24.09517","9.68033"
"74.11900","24.00275","9.57159"
"74.13900","23.91033","9.46783"
"74.15900","23.81791","9.36320"
"74.17900","23.72554","9.26229"
"74.19900","23.63315","9.15747"
"74.21900","23.54073","9.05813"
"74.23900","23.44834","8.95379"
"74.25900","23.35597","8.85502"
"74.27900","23.26357","8.75358"
"74.29900","23.17111","8.65618"
"74.31900","23.07869","8.55550"
"74.33900","22.98631","8.46025"
"74.35900","22.89397","8.36216"
"74.37900","22.80163","8.26622"
"74.39900","22.70929","8.17087"
"74.41900","22.61687","8.07743"
"74.43900","22.52440","7.98260"
"74.45900","22.43192","7.88811"
"74.47900","22.33952","7.79550"
"74.49900","22.24714","7.70424"
"74.51900","22.15478","7.61200"
"74.53900","22.06245","7.52083"
"74.55900","21.97001","7.43153"
"74.57900","21.87755","7.34047"
"74.59900","21.78510","7.25119"
"74.61900","21.69267","7.16297"
"74.63900","21.60028","7.07614"
"74.65900","21.50791","6.98541"
"74.67900","21.41555","6.89889"
"74.69900","21.32318","6.81100"
"74.71900","21.23078","6.72687"
"74.73900","21.13834","6.64090"
"74.75900","21.04585","6.55682"
"74.77900","20.95342","6.46988"
"74.79900","20.86107","6.38756"
"74.81900","20.76875","6.30072"
"74.83900","20.67638","6.22111"
"74.85900","20.58400","6.13741"
"74.87900","20.49160","6.05454"
"74.89900","20.39915","5.97002"
"74.91900","20.30669","5.88992"
"74.93900","20.21425","5.81004"
"74.95900","20.12185","5.72840"
"74.97900","20.02945","5.64777"
"74.99900","19.93703","5.56629"
"75.01900","19.84464","5.48730"
"75.03900","19.75230","5.40684"
"75.05900","19.65997","5.32980"
"75.07900","19.56765","5.25029"
"75.09900","19.47525","5.17298"
"75.11900","19.38274","5.09482"
"75.13900","19.29023","5.01772"
"75.15900","19.19782","4.94072"
"75.17900","19.10547","4.86558"
"75.19900","19.01314","4.78766"
"75.21900","18.92077","4.71043"
"75.23900","18.82836","4.63445"
"75.25900","18.73591","4.56210"
"75.27900","18.64348","4.48625"
"75.29900","18.55109","4.41060"
"75.31900","18.45871","4.33501"
"75.33900","18.36633","4.26107"
"75.35900","18.27395","4.18756"
"75.37900","18.18160","4.11295"
"75.39900","18.08922","4.04092"
"75.41900","17.99681","3.96583"
"75.43900","17.90440","3.89059"
"75.45900","17.81206","3.81895"
"75.47900","17.71967","3.74629"
"75.49900","17.62725","3.67393"
"75.51900","17.53484","3.60029"
"75.53900","17.44239","3.52758"
"75.55900","17.34995","3.45587"
"75.57900","17.25755","3.38545"
"75.59900","17.16515","3.31291"
"75.61900","17.07277","3.24163"
"75.63900","16.98037","3.16736"
"75.65900","16.88799","3.09914"
"75.67900","16.79563","3.02507"
"75.69900","16.70322","2.95734"
"75.71900","16.61076","2.88595"
"75.73900","16.51830","2.81493"
"75.75900","16.42583","2.74281"
"75.77900","16.33343","2.67362"
"75.79900","16.24107","2.60279"
"75.81900","16.14870","2.53489"
"75.83900","16.05632","2.46317"
"75.85900","15.96391","2.39436"
"75.87900","15.87147","2.32448"
"75.89900","15.77901","2.25536"
"75.91900","15.68662","2.18734"
"75.93900","15.59426","2.11637"
"75.95900","15.50186","2.04766"
"75.97900","15.40948","1.97836"
"75.99900","15.31712","1.91059"
"76.01900","15.22477","1.84179"
"76.03900","15.13240","1.77368"
"76.05900","15.03999","1.70426"
"76.07900","14.94756","1.63748"
"76.09900","14.85514","1.56861"
"76.11900","14.76275","1.50220"
"76.13900","14.67041","1.43276"
"76.15900","14.57805","1.36672"
"76.17900","14.48565","1.29940"
"76.19900","14.39326","1.23290"
"76.21900","14.30076","1.16816"
